MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
1/14/2026 10:35:54,73521,1.16.3,Dual_Port_Feeding,0,3.89,nan,99,Left,Left,1,0,0,0,nan,nan,0.06
1/14/2026 10:36:00,79567,1.16.3,Dual_Port_Feeding,0,3.89,3,99,Pellet,Left,1,0,1,0,0.24,nan,nan
1/14/2026 10:36:56,135528,1.16.3,Dual_Port_Feeding,0,3.89,nan,99,Right,Left,1,1,1,0,nan,nan,0.00
1/14/2026 10:36:58,137320,1.16.3,Dual_Port_Feeding,0,3.89,1,99,Pellet,Left,1,1,2,0,0.06,58,nan
1/14/2026 10:37:10,148980,1.16.3,Dual_Port_Feeding,0,3.89,nan,99,Left,Left,2,1,2,0,nan,nan,0.00
1/14/2026 10:37:11,150805,1.16.3,Dual_Port_Feeding,0,3.89,1,99,Pellet,Left,2,1,3,0,0.12,13,nan
1/14/2026 10:37:26,165367,1.16.3,Dual_Port_Feeding,0,3.89,nan,99,Right,Left,2,2,3,0,nan,nan,0.00
1/14/2026 10:37:28,167355,1.16.3,Dual_Port_Feeding,0,3.89,1,99,Pellet,Left,2,2,4,0,0.24,17,nan
1/14/2026 10:38:05,204293,1.16.3,Dual_Port_Feeding,0,3.89,nan,99,Right,Left,2,3,4,0,nan,nan,0.05
1/14/2026 10:38:07,206155,1.16.3,Dual_Port_Feeding,0,3.89,1,99,Pellet,Left,2,3,5,0,0.18,39,nan
1/14/2026 10:38:24,223372,1.16.3,ProgRatioTIMED,0,3.89,nan,4,Right,Left,2,4,5,0,nan,nan,0.00
1/14/2026 10:38:29,227954,1.16.3,ProgRatioTIMED,0,3.89,nan,4,Right,Left,2,5,5,0,nan,nan,0.00
1/14/2026 10:38:31,230772,1.16.3,ProgRatioTIMED,0,3.89,nan,4,Right,Left,2,6,5,0,nan,nan,0.26
1/14/2026 10:38:37,236227,1.16.3,ProgRatioTIMED,0,3.89,nan,4,Right,Left,2,7,5,0,nan,nan,0.00
1/14/2026 10:38:41,240004,1.16.3,ProgRatioTIMED,0,3.89,2,4,Pellet,Left,2,7,6,0,0.06,33,nan
1/14/2026 10:38:59,258671,1.16.3,ProgRatioTIMED,0,3.89,nan,8,Left,Left,3,7,6,0,nan,nan,0.00
1/14/2026 10:39:02,261511,1.16.3,ProgRatioTIMED,0,3.89,nan,8,Right,Left,3,8,6,0,nan,nan,0.00
1/14/2026 10:39:04,263192,1.16.3,ProgRatioTIMED,0,3.89,nan,8,Right,Left,3,9,6,0,nan,nan,0.00
1/14/2026 10:39:08,267778,1.16.3,ProgRatioTIMED,0,3.89,nan,8,Left,Left,4,9,6,0,nan,nan,0.00
1/14/2026 10:39:11,270038,1.16.3,ProgRatioTIMED,0,3.89,nan,8,Left,Left,5,9,6,0,nan,nan,0.00
1/14/2026 10:39:13,272592,1.16.3,ProgRatioTIMED,0,3.89,nan,8,Left,Left,6,9,6,0,nan,nan,0.00
1/14/2026 10:39:19,278340,1.16.3,ProgRatioTIMED,0,3.89,nan,8,Left,Left,7,9,6,0,nan,nan,0.00
1/14/2026 10:39:21,280020,1.16.3,ProgRatioTIMED,0,3.89,nan,8,Right,Left,7,10,6,0,nan,nan,0.00
1/14/2026 10:39:22,281782,1.16.3,ProgRatioTIMED,0,3.89,1,8,Pellet,Left,7,10,7,0,0.06,42,nan
1/14/2026 10:39:42,301168,1.16.3,ProgRatioTIMED,0,3.89,nan,4,Left,Left,8,10,7,0,nan,nan,0.14
1/14/2026 10:39:44,303437,1.16.3,ProgRatioTIMED,0,3.89,nan,4,Left,Left,9,10,7,0,nan,nan,0.00
1/14/2026 10:39:46,305406,1.16.3,ProgRatioTIMED,0,3.89,nan,4,Right,Left,9,11,7,0,nan,nan,0.00
1/14/2026 10:39:48,307378,1.16.3,ProgRatioTIMED,0,3.89,nan,4,Right,Left,9,12,7,0,nan,nan,0.00
1/14/2026 10:39:50,309083,1.16.3,ProgRatioTIMED,0,3.89,1,4,Pellet,Left,9,12,8,0,0.06,28,nan
1/14/2026 10:40:26,345559,1.16.3,ProgRatioTIMED,0,3.89,nan,7,Right,Left,9,13,8,0,nan,nan,0.06
1/14/2026 10:40:28,347192,1.16.3,ProgRatioTIMED,0,3.89,nan,7,Right,Left,9,14,8,0,nan,nan,0.24
1/14/2026 10:40:29,348582,1.16.3,ProgRatioTIMED,0,3.89,nan,7,Right,Left,9,15,8,0,nan,nan,0.00
1/14/2026 10:40:44,363343,1.16.3,ProgRatioTIMED,0,3.89,nan,7,Right,Left,9,16,8,0,nan,nan,0.00
1/14/2026 10:40:46,365605,1.16.3,ProgRatioTIMED,0,3.89,nan,7,Right,Left,9,17,8,0,nan,nan,0.00
1/14/2026 10:40:51,370484,1.16.3,ProgRatioTIMED,0,3.89,nan,7,Left,Left,10,17,8,0,nan,nan,0.00
1/14/2026 10:40:53,372748,1.16.3,ProgRatioTIMED,0,3.89,nan,7,Right,Left,10,18,8,0,nan,nan,0.00
1/14/2026 10:40:55,374755,1.16.3,ProgRatioTIMED,0,3.89,1,7,Pellet,Left,10,18,9,0,0.30,65,nan
1/14/2026 10:41:10,389086,1.16.3,ProgRatioTIMED,0,3.89,nan,5,Left,Left,11,18,9,0,nan,nan,0.00
1/14/2026 10:41:18,397222,1.16.3,ProgRatioTIMED,0,3.89,nan,5,Right,Left,11,19,9,0,nan,nan,0.07
1/14/2026 10:41:23,402386,1.16.3,ProgRatioTIMED,0,3.89,nan,5,Right,Left,11,20,9,0,nan,nan,0.00
1/14/2026 10:41:25,404068,1.16.3,ProgRatioTIMED,0,3.89,nan,5,Right,Left,11,21,9,0,nan,nan,0.00
1/14/2026 10:41:27,406930,1.16.3,ProgRatioTIMED,0,3.89,nan,5,Right,Left,11,22,9,0,nan,nan,0.31
1/14/2026 10:41:29,408729,1.16.3,ProgRatioTIMED,0,3.89,1,5,Pellet,Left,11,22,10,0,0.06,34,nan
1/14/2026 10:42:02,441396,1.16.3,ProgRatioTIMED,0,3.89,nan,1,Left,Left,12,22,10,0,nan,nan,0.00
1/14/2026 10:42:04,443419,1.16.3,ProgRatioTIMED,0,3.89,1,1,Pellet,Left,12,22,11,0,0.30,35,nan
