MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
1/8/2026 9:40:44,867550,1.16.3,DualPortTimed,0,3.83,nan,1,Left,Left,1,0,0,0,nan,nan,0.42
1/8/2026 9:54:44,1707048,1.16.3,DualPortTimed,0,3.83,nan,1,RightWithPellet,Left,1,1,0,0,nan,nan,0.32
1/8/2026 10:01:03,2086395,1.16.3,DualPortTimed,0,3.83,nan,1,LeftWithPellet,Left,2,1,0,0,nan,nan,0.00
1/8/2026 10:09:04,2567171,1.16.3,DualPortTimed,0,3.83,nan,1,LeftWithPellet,Left,3,1,0,0,nan,nan,0.42
1/8/2026 10:09:06,2569839,1.16.3,DualPortTimed,0,3.83,nan,1,RightWithPellet,Left,3,2,0,0,nan,nan,0.24
1/8/2026 10:32:31,3975007,1.16.3,DualPortTimed,0,3.82,nan,1,LeftWithPellet,Left,4,2,0,0,nan,nan,0.00
1/8/2026 10:32:32,3975624,1.16.3,DualPortTimed,0,3.83,nan,1,LeftWithPellet,Left,5,2,0,0,nan,nan,0.02
1/8/2026 15:36:03,22187147,1.16.3,DualPortTimed,0,3.79,2,1,Pellet,Left,5,2,1,0,Timed_out,nan,nan
1/8/2026 15:43:43,22646956,1.16.3,DualPortTimed,0,3.79,nan,1,Left,Left,6,2,1,0,nan,nan,0.00
1/8/2026 15:44:18,22682126,1.16.3,DualPortTimed,0,3.79,1,1,Pellet,Left,6,2,2,0,33.45,495,nan
1/8/2026 15:51:48,23132150,1.16.3,DualPortTimed,0,3.78,nan,1,Right,Left,6,3,2,0,nan,nan,0.00
1/8/2026 15:51:54,23137871,1.16.3,DualPortTimed,0,3.78,1,1,Pellet,Left,6,3,3,0,3.98,456,nan
1/8/2026 15:57:35,23479066,1.16.3,DualPortTimed,0,3.78,nan,1,Right,Left,6,4,3,0,nan,nan,0.53
1/8/2026 15:57:40,23484371,1.16.3,DualPortTimed,0,3.78,1,1,Pellet,Left,6,4,4,0,3.61,346,nan
1/8/2026 16:11:51,24335230,1.16.3,DualPortTimed,0,3.78,nan,1,Right,Left,6,5,4,0,nan,nan,0.54
1/8/2026 16:11:55,24339636,1.16.3,DualPortTimed,0,3.78,1,1,Pellet,Left,6,5,5,0,2.69,855,nan
1/8/2026 16:12:57,24401452,1.16.3,DualPortTimed,0,3.78,nan,1,Left,Left,7,5,5,0,nan,nan,0.77
1/8/2026 16:13:03,24407773,1.16.3,DualPortTimed,0,3.78,2,1,Pellet,Left,7,5,6,0,4.47,68,nan
1/8/2026 16:13:38,24442550,1.16.3,DualPortTimed,0,3.78,nan,1,Left,Left,8,5,6,0,nan,nan,0.00
1/8/2026 16:13:45,24449732,1.16.3,DualPortTimed,0,3.78,1,1,Pellet,Left,8,5,7,0,5.57,42,nan
1/8/2026 20:57:49,41494145,1.16.3,DualPortTimed,0,3.75,nan,1,Left,Left,9,5,7,0,nan,nan,0.00
1/8/2026 20:58:01,41506130,1.16.3,DualPortTimed,0,3.75,1,1,Pellet,Left,9,5,8,0,10.24,17056,nan
1/8/2026 20:59:10,41574634,1.16.3,DualPortTimed,0,3.75,nan,1,Left,Left,10,5,8,0,nan,nan,0.04
1/8/2026 20:59:19,41583803,1.16.3,DualPortTimed,0,3.75,2,1,Pellet,Left,10,5,9,0,7.36,78,nan
1/8/2026 20:59:56,41620490,1.16.3,DualPortTimed,0,3.75,nan,1,Left,Left,11,5,9,0,nan,nan,0.06
1/8/2026 20:59:58,41623298,1.16.3,DualPortTimed,0,3.75,1,1,Pellet,Left,11,5,10,0,1.22,39,nan
1/8/2026 21:00:39,41664047,1.16.3,DualPortTimed,0,3.75,nan,1,Left,Left,12,5,10,0,nan,nan,0.35
1/8/2026 21:00:44,41669261,1.16.3,DualPortTimed,0,3.76,1,1,Pellet,Left,12,5,11,0,3.49,46,nan
1/8/2026 21:01:28,41713245,1.16.3,DualPortTimed,0,3.75,nan,1,Right,Left,12,6,11,0,nan,nan,0.39
1/8/2026 21:01:31,41716318,1.16.3,DualPortTimed,0,3.75,1,1,Pellet,Left,12,6,12,0,1.34,47,nan
1/8/2026 21:07:12,42056970,1.16.3,DualPortTimed,0,3.75,nan,1,Right,Left,12,7,12,0,nan,nan,0.16
1/8/2026 21:07:14,42059227,1.16.3,DualPortTimed,0,3.75,1,1,Pellet,Left,12,7,13,0,0.48,343,nan
1/8/2026 21:07:45,42089397,1.16.3,DualPortTimed,0,3.76,nan,1,Right,Left,12,8,13,0,nan,nan,0.00
1/8/2026 21:07:48,42092852,1.16.3,DualPortTimed,0,3.75,1,1,Pellet,Left,12,8,14,0,1.77,34,nan
1/8/2026 21:15:13,42538326,1.16.3,DualPortTimed,0,3.75,nan,1,Left,Left,13,8,14,0,nan,nan,0.07
1/8/2026 21:15:18,42543062,1.16.3,DualPortTimed,0,3.75,1,1,Pellet,Left,13,8,15,0,3.06,450,nan
1/8/2026 21:16:13,42597873,1.16.3,DualPortTimed,0,3.75,nan,1,Right,Left,13,9,15,0,nan,nan,0.08
1/8/2026 21:16:15,42600063,1.16.3,DualPortTimed,0,3.75,2,1,Pellet,Left,13,9,16,0,0.36,57,nan
1/8/2026 21:16:40,42625277,1.16.3,DualPortTimed,0,3.75,nan,1,Right,Left,13,10,16,0,nan,nan,0.00
1/8/2026 21:16:41,42626026,1.16.3,DualPortTimed,0,3.75,nan,1,RightDuringDispense,Left,13,11,16,0,nan,nan,0.05
1/8/2026 21:16:47,42631697,1.16.3,DualPortTimed,0,3.75,1,1,Pellet,Left,13,11,17,0,4.35,32,nan
1/8/2026 21:17:09,42653976,1.16.3,DualPortTimed,0,3.75,nan,1,Right,Left,13,12,17,0,nan,nan,0.00
1/8/2026 21:17:13,42657554,1.16.3,DualPortTimed,0,3.75,1,1,Pellet,Left,13,12,18,0,1.89,26,nan
