MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
1/10/2026 9:44:22,27813,1.16.3,2x2Timed,0,3.67,nan,3,Left,Left,1,0,0,0,nan,nan,0.00
1/10/2026 9:45:04,69521,1.16.3,2x2Timed,0,3.67,nan,3,RightWithPellet,Left,1,1,0,0,nan,nan,0.00
1/10/2026 9:46:35,160881,1.16.3,2x2Timed,0,3.67,nan,3,RightWithPellet,Left,1,2,0,0,nan,nan,0.23
1/10/2026 9:46:43,168549,1.16.3,2x2Timed,0,3.67,nan,3,LeftWithPellet,Left,2,2,0,0,nan,nan,0.95
1/10/2026 9:48:16,261246,1.16.3,2x2Timed,0,3.66,nan,3,RightWithPellet,Left,2,3,0,0,nan,nan,0.00
1/10/2026 9:51:44,469512,1.16.3,2x2Timed,0,3.66,nan,3,LeftWithPellet,Left,3,3,0,0,nan,nan,0.50
1/10/2026 9:54:53,658448,1.16.3,2x2Timed,0,3.67,nan,3,RightWithPellet,Left,3,4,0,0,nan,nan,0.43
1/10/2026 9:55:14,679350,1.16.3,2x2Timed,0,3.67,nan,3,RightWithPellet,Left,3,5,0,0,nan,nan,0.02
1/10/2026 9:57:21,806963,1.16.3,2x2Timed,0,3.67,nan,3,RightWithPellet,Left,3,6,0,0,nan,nan,0.00
1/10/2026 9:59:42,947739,1.16.3,2x2Timed,0,3.67,nan,3,RightWithPellet,Left,3,7,0,0,nan,nan,0.24
1/10/2026 10:00:19,984792,1.16.3,2x2Timed,0,3.67,nan,3,LeftWithPellet,Left,4,7,0,0,nan,nan,0.18
1/10/2026 10:00:21,986893,1.16.3,2x2Timed,0,3.66,nan,3,LeftWithPellet,Left,5,7,0,0,nan,nan,0.06
1/10/2026 10:02:55,1140974,1.16.3,2x2Timed,0,3.67,nan,3,RightWithPellet,Left,5,8,0,0,nan,nan,0.22
1/10/2026 10:02:58,1143872,1.16.3,2x2Timed,0,3.65,7,3,Pellet,Left,5,8,1,0,Timed_out,nan,nan
1/10/2026 10:03:34,1179490,1.16.3,2x2Timed,0,3.67,nan,3,Left,Left,6,8,1,0,nan,nan,0.00
1/10/2026 10:03:37,1182437,1.16.3,2x2Timed,0,3.67,1,3,Pellet,Left,6,8,2,0,0.06,39,nan
1/10/2026 10:06:46,1371733,1.16.3,2x2Timed,0,3.66,nan,3,Right,Right,6,9,2,0,nan,nan,0.42
1/10/2026 10:06:50,1376154,1.16.3,2x2Timed,0,3.67,1,3,Pellet,Right,6,9,3,0,1.40,193,nan
1/10/2026 10:21:33,2258996,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,7,9,3,0,nan,nan,0.00
1/10/2026 10:21:45,2270982,1.16.3,2x2Timed,0,3.67,nan,3,Right,Right,7,10,3,0,nan,nan,0.45
1/10/2026 10:21:49,2275199,1.16.3,2x2Timed,0,3.66,1,3,Pellet,Right,7,10,4,0,1.34,899,nan
1/10/2026 11:23:40,5985702,1.16.3,2x2Timed,0,3.66,nan,3,Left,Left,8,10,4,0,nan,nan,0.00
1/10/2026 11:24:47,6053251,1.16.3,2x2Timed,0,3.66,nan,3,RightWithPellet,Left,8,11,4,0,nan,nan,0.33
1/10/2026 11:27:27,6212908,1.16.3,2x2Timed,0,3.66,nan,3,RightWithPellet,Left,8,12,4,0,nan,nan,0.29
1/10/2026 11:32:31,6516573,1.16.3,2x2Timed,0,3.66,nan,3,LeftWithPellet,Left,9,12,4,0,nan,nan,0.24
1/10/2026 11:33:15,6561195,1.16.3,2x2Timed,0,3.66,1,3,Pellet,Left,9,12,5,0,Timed_out,4286,nan
1/10/2026 11:35:53,6719269,1.16.3,2x2Timed,0,3.66,nan,3,Left,Left,10,12,5,0,nan,nan,0.12
1/10/2026 11:35:54,6720182,1.16.3,2x2Timed,0,3.65,nan,3,LeftinTimeOut,Left,11,12,5,0,nan,nan,nan
1/10/2026 11:35:56,6722281,1.16.3,2x2Timed,0,3.66,2,3,Pellet,Left,11,12,6,0,0.06,161,nan
1/10/2026 11:36:06,6731717,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,12,12,6,0,nan,nan,0.00
1/10/2026 11:36:11,6736880,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,13,12,6,0,nan,nan,0.00
1/10/2026 11:36:19,6745448,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,14,12,6,0,nan,nan,0.21
1/10/2026 11:36:32,6757767,1.16.3,2x2Timed,0,3.65,nan,3,Left,Right,15,12,6,0,nan,nan,0.17
1/10/2026 11:36:42,6767658,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,16,12,6,0,nan,nan,0.07
1/10/2026 11:36:43,6768729,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,17,12,6,0,nan,nan,0.00
1/10/2026 11:37:09,6795097,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,18,12,6,0,nan,nan,0.23
1/10/2026 11:37:10,6796462,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,19,12,6,0,nan,nan,0.00
1/10/2026 11:37:14,6800157,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,20,12,6,0,nan,nan,0.00
1/10/2026 11:37:17,6803147,1.16.3,2x2Timed,0,3.65,nan,3,Left,Right,21,12,6,0,nan,nan,0.75
1/10/2026 11:37:20,6806390,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,22,12,6,0,nan,nan,0.13
1/10/2026 11:37:35,6820735,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,23,12,6,0,nan,nan,0.15
1/10/2026 11:37:39,6824655,1.16.3,2x2Timed,0,3.65,nan,3,Left,Right,24,12,6,0,nan,nan,0.81
1/10/2026 11:37:41,6826623,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,25,12,6,0,nan,nan,0.60
1/10/2026 11:37:52,6837518,1.16.3,2x2Timed,0,3.66,nan,3,Right,Right,25,13,6,0,nan,nan,0.20
1/10/2026 11:37:52,6838418,1.16.3,2x2Timed,0,3.66,nan,3,RightinTimeout,Right,25,14,6,0,nan,nan,0.10
1/10/2026 11:37:57,6842535,1.16.3,2x2Timed,0,3.66,2,3,Pellet,Right,25,14,7,0,0.06,120,nan
1/10/2026 11:38:36,6881705,1.16.3,2x2Timed,0,3.66,nan,3,Right,Right,25,15,7,0,nan,nan,0.27
1/10/2026 11:38:38,6884104,1.16.3,2x2Timed,0,3.62,nan,3,RightDuringDispense,Right,25,16,7,0,nan,nan,0.42
1/10/2026 11:38:44,6889741,1.16.3,2x2Timed,0,3.65,3,3,Pellet,Right,25,16,8,0,0.06,48,nan
1/10/2026 11:39:10,6916422,1.16.3,2x2Timed,0,3.66,nan,3,Left,Left,26,16,8,0,nan,nan,0.00
1/10/2026 11:39:13,6919499,1.16.3,2x2Timed,0,3.65,2,3,Pellet,Left,26,16,9,0,0.06,29,nan
1/10/2026 11:39:24,6929827,1.16.3,2x2Timed,0,3.66,nan,3,Left,Left,27,16,9,0,nan,nan,0.00
1/10/2026 11:39:27,6932980,1.16.3,2x2Timed,0,3.66,2,3,Pellet,Left,27,16,10,0,0.06,14,nan
1/10/2026 11:39:49,6954994,1.16.3,2x2Timed,0,3.65,nan,3,Left,Right,28,16,10,0,nan,nan,0.00
1/10/2026 11:40:03,6969216,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,29,16,10,0,nan,nan,0.00
1/10/2026 11:40:11,6977068,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,30,16,10,0,nan,nan,0.06
1/10/2026 11:40:16,6982299,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,31,16,10,0,nan,nan,0.07
1/10/2026 11:40:23,6988620,1.16.3,2x2Timed,0,3.66,nan,3,Right,Right,31,17,10,0,nan,nan,0.00
1/10/2026 11:40:26,6991558,1.16.3,2x2Timed,0,3.66,1,3,Pellet,Right,31,17,11,0,0.06,58,nan
1/10/2026 11:40:38,7003907,1.16.3,2x2Timed,0,3.66,nan,3,Left,Right,32,17,11,0,nan,nan,0.00
1/10/2026 11:40:41,7007312,1.16.3,2x2Timed,0,3.65,nan,3,Left,Right,33,17,11,0,nan,nan,0.00
1/10/2026 11:42:54,7139550,1.16.3,2x2Timed,0,3.66,nan,3,Right,Right,33,18,11,0,nan,nan,0.00
1/10/2026 11:42:57,7142714,1.16.3,2x2Timed,0,3.66,1,3,Pellet,Right,33,18,12,0,0.24,152,nan
1/10/2026 11:44:04,7209701,1.16.3,2x2Timed,0,3.66,nan,3,Left,Left,34,18,12,0,nan,nan,0.00
