MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
11/25/2025 10:25:03,748933,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,1,0,0,0,nan,nan,0.00
11/25/2025 10:45:49,1995372,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,2,0,0,0,nan,nan,0.00
11/25/2025 11:00:07,2853057,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,2,1,0,0,nan,nan,0.00
11/25/2025 11:00:35,2880694,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,3,1,0,0,nan,nan,0.00
11/25/2025 11:11:36,3542622,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,3,2,0,0,nan,nan,0.15
11/25/2025 11:26:13,4419281,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,3,3,0,0,nan,nan,0.05
11/25/2025 11:27:47,4513045,1.16.3,DualPortTimed,0,4.11,3,1,Pellet,Left,3,3,1,0,Timed_out,nan,nan
11/25/2025 11:28:37,4563516,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,4,3,1,0,nan,nan,0.00
11/25/2025 11:28:43,4568809,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,4,3,2,0,3.48,55,nan
11/25/2025 11:29:48,4634352,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,5,3,2,0,nan,nan,0.00
11/25/2025 11:30:20,4666432,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,5,3,3,0,30.25,98,nan
11/25/2025 11:32:04,4770075,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,5,4,3,0,nan,nan,0.53
11/25/2025 11:32:10,4776628,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,5,4,4,0,4.78,110,nan
11/25/2025 11:33:21,4847644,1.16.3,DualPortTimed,0,4.10,nan,1,Left,Left,6,4,4,0,nan,nan,0.58
11/25/2025 11:33:28,4854500,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,6,4,5,0,5.08,78,nan
11/25/2025 11:36:08,5013950,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,7,4,5,0,nan,nan,0.47
11/25/2025 11:36:13,5019530,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,7,4,6,0,3.79,165,nan
11/25/2025 11:36:53,5059317,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,7,5,6,0,nan,nan,0.00
11/25/2025 11:36:58,5063938,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,7,5,7,0,2.87,45,nan
11/25/2025 11:38:05,5131188,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,7,6,7,0,nan,nan,0.04
11/25/2025 11:38:10,5136628,1.16.3,DualPortTimed,0,4.10,2,1,Pellet,Left,7,6,8,0,1.52,72,nan
11/25/2025 11:38:51,5176804,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,8,6,8,0,nan,nan,0.36
11/25/2025 11:38:53,5179129,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,8,6,9,0,0.61,43,nan
11/25/2025 11:39:28,5214035,1.16.3,DualPortTimed,0,4.10,nan,1,Left,Left,9,6,9,0,nan,nan,0.00
11/25/2025 11:39:30,5216717,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,9,6,10,0,0.91,37,nan
11/25/2025 11:40:29,5274871,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,9,7,10,0,nan,nan,0.06
11/25/2025 11:40:32,5278019,1.16.3,DualPortTimed,0,4.11,2,1,Pellet,Left,9,7,11,0,1.22,62,nan
11/25/2025 11:43:14,5439804,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,10,7,11,0,nan,nan,0.00
11/25/2025 11:43:16,5441919,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,10,7,12,0,0.36,164,nan
11/25/2025 11:44:14,5500599,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,10,8,12,0,nan,nan,0.00
11/25/2025 11:44:17,5503635,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,10,8,13,0,1.22,61,nan
11/25/2025 11:44:44,5530187,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,11,8,13,0,nan,nan,0.02
11/25/2025 11:44:49,5534768,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,11,8,14,0,2.75,31,nan
11/25/2025 11:47:33,5699140,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,11,9,14,0,nan,nan,0.00
11/25/2025 11:47:37,5702865,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,11,9,15,0,2.01,168,nan
11/25/2025 11:48:13,5739228,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,11,10,15,0,nan,nan,0.00
11/25/2025 11:48:18,5743788,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,11,10,16,0,2.81,41,nan
11/25/2025 11:48:47,5773243,1.16.3,DualPortTimed,0,4.10,nan,1,Right,Left,11,11,16,0,nan,nan,0.00
11/25/2025 11:48:52,5777984,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,11,11,17,0,2.87,35,nan
11/25/2025 11:49:22,5808068,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,12,11,17,0,nan,nan,0.09
11/25/2025 11:49:26,5812047,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,12,11,18,0,2.14,34,nan
11/25/2025 11:49:59,5844993,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,12,12,18,0,nan,nan,0.30
11/25/2025 11:50:03,5848903,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,12,12,19,0,2.20,36,nan
11/25/2025 11:50:46,5892487,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,13,12,19,0,nan,nan,0.17
11/25/2025 11:50:49,5895448,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,13,12,20,0,1.09,47,nan
11/25/2025 11:51:24,5929865,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,13,13,20,0,nan,nan,0.00
11/25/2025 11:51:31,5937568,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,13,13,21,0,5.94,42,nan
11/25/2025 11:52:08,5973983,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,13,14,21,0,nan,nan,0.00
11/25/2025 11:52:12,5977762,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,13,14,22,0,2.01,40,nan
11/25/2025 11:53:30,6056398,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,14,14,22,0,nan,nan,0.07
11/25/2025 11:53:34,6060251,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,14,14,23,0,2.01,83,nan
11/25/2025 11:55:21,6166937,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,14,15,23,0,nan,nan,0.00
11/25/2025 11:55:25,6171120,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,14,15,24,0,2.38,111,nan
11/25/2025 11:57:07,6273422,1.16.3,DualPortTimed,0,4.10,nan,1,Right,Left,14,16,24,0,nan,nan,0.23
11/25/2025 11:57:11,6277248,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,14,17,24,0,nan,nan,0.11
11/25/2025 11:57:17,6283535,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,14,17,25,0,8.31,112,nan
11/25/2025 11:58:01,6327263,1.16.3,DualPortTimed,0,4.10,nan,1,Left,Left,15,17,25,0,nan,nan,0.04
11/25/2025 11:58:05,6330967,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,15,17,26,0,1.95,48,nan
11/25/2025 11:59:11,6396784,1.16.3,DualPortTimed,0,4.10,nan,1,Left,Left,16,17,26,0,nan,nan,0.00
11/25/2025 11:59:18,6404047,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,16,17,27,0,5.45,73,nan
11/25/2025 11:59:46,6431787,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,17,17,27,0,nan,nan,0.00
11/25/2025 11:59:50,6435848,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,17,17,28,0,2.26,31,nan
11/25/2025 12:03:29,6655037,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,18,17,28,0,nan,nan,0.86
11/25/2025 12:03:31,6657522,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,18,17,29,0,0.67,222,nan
11/25/2025 12:03:48,6674251,1.16.3,DualPortTimed,0,4.10,nan,1,Left,Left,19,17,29,0,nan,nan,0.00
11/25/2025 12:03:52,6678295,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,19,17,30,0,2.32,21,nan
11/25/2025 12:05:41,6787726,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,20,17,30,0,nan,nan,0.02
11/25/2025 12:05:44,6790144,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,20,17,31,0,0.61,112,nan
11/25/2025 12:06:08,6814200,1.16.3,DualPortTimed,0,4.10,nan,1,Left,Left,21,17,31,0,nan,nan,0.06
11/25/2025 12:06:11,6816951,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,21,17,32,0,0.91,27,nan
11/25/2025 12:06:49,6854925,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,22,17,32,0,nan,nan,0.32
11/25/2025 12:06:52,6858343,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,22,17,33,0,1.65,41,nan
11/25/2025 12:07:16,6882351,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,23,17,33,0,nan,nan,0.00
11/25/2025 12:07:20,6886691,1.16.3,DualPortTimed,0,4.11,1,1,Pellet,Left,23,17,34,0,2.51,28,nan
11/25/2025 12:08:11,6937452,1.16.3,DualPortTimed,0,4.11,nan,1,Left,Left,24,17,34,0,nan,nan,0.03
11/25/2025 12:08:15,6941562,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,24,17,35,0,2.38,55,nan
11/25/2025 12:13:49,7274851,1.16.3,DualPortTimed,0,4.10,nan,1,Left,Left,25,17,35,0,nan,nan,0.14
11/25/2025 12:13:53,7279593,1.16.3,DualPortTimed,0,4.10,2,1,Pellet,Left,25,17,36,0,2.81,338,nan
11/25/2025 12:14:18,7304452,1.16.3,DualPortTimed,0,4.10,nan,1,Left,Left,26,17,36,0,nan,nan,0.00
11/25/2025 12:14:21,7307363,1.16.3,DualPortTimed,0,4.10,1,1,Pellet,Left,26,17,37,0,1.10,28,nan
