MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
1/14/2026 10:42:18,49398,1.16.3,Dual_Port_Feeding,0,3.91,nan,99,Left,Left,1,0,0,0,nan,nan,0.00
1/14/2026 10:42:21,53226,1.16.3,Dual_Port_Feeding,0,3.91,2,99,Pellet,Left,1,0,1,0,0.06,nan,nan
1/14/2026 10:43:21,112391,1.16.3,Dual_Port_Feeding,0,3.91,nan,99,Left,Left,2,0,1,0,nan,nan,0.01
1/14/2026 10:43:23,114312,1.16.3,Dual_Port_Feeding,0,3.91,2,99,Pellet,Left,2,0,2,0,0.06,61,nan
1/14/2026 10:43:48,139643,1.16.3,Dual_Port_Feeding,0,3.91,nan,99,Right,Left,2,1,2,0,nan,nan,0.00
1/14/2026 10:43:50,141382,1.16.3,Dual_Port_Feeding,0,3.91,1,99,Pellet,Left,2,1,3,0,0.06,27,nan
1/14/2026 10:43:56,147579,1.16.3,Dual_Port_Feeding,0,3.91,nan,99,Left,Left,3,1,3,0,nan,nan,0.00
1/14/2026 10:43:57,149284,1.16.3,Dual_Port_Feeding,0,3.91,1,99,Pellet,Left,3,1,4,0,0.06,8,nan
1/14/2026 10:44:24,175741,1.16.3,Dual_Port_Feeding,0,3.91,nan,99,Left,Left,4,1,4,0,nan,nan,0.00
1/14/2026 10:44:27,178523,1.16.3,Dual_Port_Feeding,0,3.91,1,99,Pellet,Left,4,1,5,0,1.03,30,nan
1/14/2026 10:44:36,187332,1.16.3,ProgRatioTIMED,0,3.91,nan,1,Left,Left,5,1,5,0,nan,nan,0.00
1/14/2026 10:44:38,189746,1.16.3,ProgRatioTIMED,0,3.91,1,1,Pellet,Left,5,1,6,0,0.73,11,nan
