MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
12/1/2025 13:48:49,2122585,1.16.3,Dual_Port_Feeding,0,3.60,nan,99,Left,Left,1,0,0,0,nan,nan,0.00
12/1/2025 13:49:14,2147501,1.16.3,Dual_Port_Feeding,0,3.60,3,99,Pellet,Left,1,0,1,0,19.09,nan,nan
12/1/2025 14:01:52,2905981,1.16.3,Dual_Port_Feeding,0,3.60,nan,99,Right,Left,1,1,1,0,nan,nan,0.00
12/1/2025 14:01:54,2908218,1.16.3,Dual_Port_Feeding,0,3.60,1,99,Pellet,Left,1,1,2,0,0.48,760,nan
12/1/2025 14:15:34,3728333,1.16.3,Dual_Port_Feeding,0,3.62,nan,99,Right,Left,1,2,2,0,nan,nan,0.18
12/1/2025 14:15:37,3730997,1.16.3,Dual_Port_Feeding,0,3.62,1,99,Pellet,Left,1,2,3,0,0.97,823,nan
12/1/2025 15:14:30,7264401,1.16.3,Dual_Port_Feeding,0,3.65,nan,99,Right,Left,1,3,3,0,nan,nan,0.10
12/1/2025 15:14:34,7267655,1.16.3,Dual_Port_Feeding,0,3.65,1,99,Pellet,Left,1,3,4,0,1.58,3537,nan
12/1/2025 15:14:49,7282581,1.16.3,Dual_Port_Feeding,0,3.64,nan,99,Right,Left,1,4,4,0,nan,nan,0.05
12/1/2025 15:14:52,7285596,1.16.3,Dual_Port_Feeding,0,3.65,1,99,Pellet,Left,1,4,5,0,1.34,18,nan
12/1/2025 15:15:09,7303107,1.16.3,ProgRatioTIMED,0,3.65,nan,8,Left,Left,2,4,5,0,nan,nan,0.00
12/1/2025 15:15:30,7323572,1.16.3,ProgRatioTIMED,0,3.65,nan,8,Left,Left,3,4,5,0,nan,nan,0.17
12/1/2025 15:15:31,7325101,1.16.3,ProgRatioTIMED,0,3.65,nan,8,Right,Left,3,5,5,0,nan,nan,0.16
12/1/2025 15:15:34,7328214,1.16.3,ProgRatioTIMED,0,3.65,nan,8,Right,Left,3,6,5,0,nan,nan,0.00
12/1/2025 15:15:37,7330599,1.16.3,ProgRatioTIMED,0,3.65,nan,8,Right,Left,3,7,5,0,nan,nan,0.14
12/1/2025 15:15:42,7335591,1.16.3,ProgRatioTIMED,0,3.64,nan,8,Right,Left,3,8,5,0,nan,nan,0.13
12/1/2025 15:15:46,7340164,1.16.3,ProgRatioTIMED,0,3.64,nan,8,Left,Left,4,8,5,0,nan,nan,0.00
12/1/2025 15:15:52,7346119,1.16.3,ProgRatioTIMED,0,3.65,nan,8,Right,Left,4,9,5,0,nan,nan,0.22
12/1/2025 15:15:54,7347839,1.16.3,ProgRatioTIMED,0,3.65,1,8,Pellet,Left,4,9,6,0,0.06,62,nan
12/1/2025 15:16:12,7365695,1.16.3,ProgRatioTIMED,0,3.65,nan,6,Left,Left,5,9,6,0,nan,nan,0.32
12/1/2025 15:16:35,7388916,1.16.3,ProgRatioTIMED,0,3.65,nan,6,Right,Left,5,10,6,0,nan,nan,0.00
