MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
11/27/2025 10:40:03,31526,1.16.3,2x2Timed,0,3.85,nan,3,Right,Left,0,1,0,0,nan,nan,0.01
11/27/2025 10:40:09,37770,1.16.3,2x2Timed,0,3.86,nan,3,Left,Left,1,1,0,0,nan,nan,0.00
11/27/2025 10:40:44,72594,1.16.3,2x2Timed,0,3.85,nan,3,RightWithPellet,Left,1,2,0,0,nan,nan,0.04
11/27/2025 10:40:45,73685,1.16.3,2x2Timed,0,3.85,3,3,Pellet,Left,1,2,1,0,28.87,nan,nan
11/27/2025 10:45:15,343479,1.16.3,2x2Timed,0,3.86,nan,3,Right,Left,1,3,1,0,nan,nan,0.00
11/27/2025 10:47:26,474892,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,2,3,1,0,nan,nan,0.00
11/27/2025 10:55:00,928458,1.16.3,2x2Timed,0,3.85,nan,3,LeftWithPellet,Left,3,3,1,0,nan,nan,0.00
11/27/2025 10:55:01,930061,1.16.3,2x2Timed,0,3.86,1,3,Pellet,Left,3,3,2,0,Timed_out,856,nan
11/27/2025 10:57:47,1095675,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,3,4,2,0,nan,nan,0.00
11/27/2025 10:58:54,1163371,1.16.3,2x2Timed,0,3.86,1,3,Pellet,Right,3,4,3,0,Timed_out,233,nan
11/27/2025 11:06:03,1592317,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,3,5,3,0,nan,nan,0.46
11/27/2025 11:06:08,1596468,1.16.3,2x2Timed,0,3.86,1,3,Pellet,Right,3,5,4,0,1.22,433,nan
11/27/2025 11:07:47,1695679,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,4,5,4,0,nan,nan,0.04
11/27/2025 11:07:54,1702617,1.16.3,2x2Timed,0,3.85,1,3,Pellet,Left,4,5,5,0,4.10,107,nan
11/27/2025 11:37:30,3479326,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,5,5,5,0,nan,nan,0.00
11/27/2025 11:37:36,3485482,1.16.3,2x2Timed,0,3.84,1,3,Pellet,Left,5,5,6,0,3.25,1782,nan
11/27/2025 11:38:14,3522764,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,6,5,6,0,nan,nan,0.00
11/27/2025 11:38:49,3557818,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,7,5,6,0,nan,nan,0.00
11/27/2025 11:38:53,3561738,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,7,6,6,0,nan,nan,0.00
11/27/2025 11:38:56,3564993,1.16.3,2x2Timed,0,3.86,2,3,Pellet,Right,7,6,7,0,0.06,80,nan
11/27/2025 11:39:10,3578707,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,7,7,7,0,nan,nan,0.00
11/27/2025 11:39:21,3589606,1.16.3,2x2Timed,0,3.85,2,3,Pellet,Right,7,7,8,0,6.00,25,nan
11/27/2025 11:40:07,3635572,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,8,7,8,0,nan,nan,0.00
11/27/2025 11:40:09,3638388,1.16.3,2x2Timed,0,3.86,1,3,Pellet,Left,8,7,9,0,0.06,48,nan
11/27/2025 11:40:50,3678850,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,9,7,9,0,nan,nan,0.00
11/27/2025 11:44:04,3873034,1.16.3,2x2Timed,0,3.86,1,3,Pellet,Left,9,7,10,0,Timed_out,235,nan
11/27/2025 11:44:15,3884435,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,10,7,10,0,nan,nan,0.00
11/27/2025 12:23:37,6245801,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,10,8,10,0,nan,nan,0.55
11/27/2025 12:23:40,6248709,1.16.3,2x2Timed,0,3.85,1,3,Pellet,Right,10,8,11,0,0.06,2376,nan
11/27/2025 12:24:04,6272668,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,10,9,11,0,nan,nan,0.00
11/27/2025 12:24:07,6276011,1.16.3,2x2Timed,0,3.85,2,3,Pellet,Right,10,9,12,0,0.06,27,nan
11/27/2025 12:24:18,6286866,1.16.3,2x2Timed,0,3.85,nan,3,Right,Left,10,10,12,0,nan,nan,0.00
11/27/2025 12:24:21,6290508,1.16.3,2x2Timed,0,3.85,nan,3,Right,Left,10,11,12,0,nan,nan,0.00
11/27/2025 12:24:26,6295018,1.16.3,2x2Timed,0,3.85,nan,3,Right,Left,10,12,12,0,nan,nan,0.00
11/27/2025 12:24:30,6298660,1.16.3,2x2Timed,0,3.85,nan,3,Right,Left,10,13,12,0,nan,nan,0.00
11/27/2025 12:24:34,6302903,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,11,13,12,0,nan,nan,0.02
11/27/2025 12:24:37,6305750,1.16.3,2x2Timed,0,3.85,1,3,Pellet,Left,11,13,13,0,0.06,30,nan
11/27/2025 12:25:16,6345571,1.16.3,2x2Timed,0,3.85,nan,3,Right,Left,11,14,13,0,nan,nan,0.09
11/27/2025 12:25:18,6347457,1.16.3,2x2Timed,0,3.85,nan,3,Right,Left,11,15,13,0,nan,nan,0.00
11/27/2025 12:25:21,6350312,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,12,15,13,0,nan,nan,0.09
11/27/2025 12:25:24,6353295,1.16.3,2x2Timed,0,3.85,2,3,Pellet,Left,12,15,14,0,0.06,47,nan
11/27/2025 12:25:35,6364442,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,13,15,14,0,nan,nan,0.00
11/27/2025 12:25:39,6368372,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,13,16,14,0,nan,nan,0.00
11/27/2025 12:25:42,6371601,1.16.3,2x2Timed,0,3.85,2,3,Pellet,Right,13,16,15,0,0.06,18,nan
11/27/2025 12:25:57,6385677,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,14,16,15,0,nan,nan,0.00
11/27/2025 12:26:01,6390510,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,15,16,15,0,nan,nan,0.02
11/27/2025 12:27:33,6481789,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,16,16,15,0,nan,nan,0.00
11/27/2025 12:27:38,6487186,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,17,16,15,0,nan,nan,0.00
11/27/2025 12:27:41,6489799,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,17,17,15,0,nan,nan,0.14
11/27/2025 12:27:44,6492878,1.16.3,2x2Timed,0,3.85,2,3,Pellet,Right,17,17,16,0,0.06,122,nan
11/27/2025 12:28:54,6563590,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,18,17,16,0,nan,nan,0.00
11/27/2025 12:28:57,6566562,1.16.3,2x2Timed,0,3.85,1,3,Pellet,Left,18,17,17,0,0.24,73,nan
11/27/2025 13:06:48,8837677,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,19,17,17,0,nan,nan,0.00
11/27/2025 13:06:51,8840505,1.16.3,2x2Timed,0,3.85,1,3,Pellet,Left,19,17,18,0,0.06,2274,nan
11/27/2025 13:16:41,9429850,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,20,17,18,0,nan,nan,0.32
11/27/2025 13:16:44,9433496,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,21,17,18,0,nan,nan,0.00
11/27/2025 13:17:06,9455544,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,21,18,18,0,nan,nan,0.00
11/27/2025 13:17:09,9458581,1.16.3,2x2Timed,0,3.85,1,3,Pellet,Right,21,18,19,0,0.18,618,nan
11/27/2025 13:17:18,9467107,1.16.3,2x2Timed,0,3.85,nan,3,Right,Right,21,19,19,0,nan,nan,0.00
11/27/2025 13:17:23,9472129,1.16.3,2x2Timed,0,3.85,2,3,Pellet,Right,21,19,20,0,0.06,14,nan
11/27/2025 13:17:38,9487105,1.16.3,2x2Timed,0,3.85,nan,3,Right,Left,21,20,20,0,nan,nan,0.00
11/27/2025 13:17:42,9490757,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,22,20,20,0,nan,nan,0.00
11/27/2025 13:17:45,9493759,1.16.3,2x2Timed,0,3.85,2,3,Pellet,Left,22,20,21,0,0.06,21,nan
11/27/2025 13:17:54,9502883,1.16.3,2x2Timed,0,3.85,nan,3,Left,Left,23,20,21,0,nan,nan,0.00
11/27/2025 13:17:57,9505820,1.16.3,2x2Timed,0,3.85,1,3,Pellet,Left,23,20,22,0,0.06,13,nan
11/27/2025 13:18:09,9518618,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,24,20,22,0,nan,nan,0.13
11/27/2025 13:18:15,9524026,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,25,20,22,0,nan,nan,0.00
11/27/2025 13:18:20,9528850,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,26,20,22,0,nan,nan,0.00
11/27/2025 13:18:21,9530523,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,27,20,22,0,nan,nan,0.07
11/27/2025 13:18:27,9536522,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,28,20,22,0,nan,nan,0.00
11/27/2025 13:19:10,9579112,1.16.3,2x2Timed,0,3.85,nan,3,Left,Right,29,20,22,0,nan,nan,0.51
