MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
1/8/2026 9:40:04,353634,1.16.3,DualPortTimed,0,3.91,nan,1,Left,Left,1,0,0,0,nan,nan,0.26
1/8/2026 9:49:38,927963,1.16.3,DualPortTimed,0,3.91,nan,1,RightWithPellet,Left,1,1,0,0,nan,nan,0.32
1/8/2026 9:55:09,1258645,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,2,1,0,0,nan,nan,0.29
1/8/2026 9:56:04,1313782,1.16.3,DualPortTimed,0,3.91,nan,1,RightWithPellet,Left,2,2,0,0,nan,nan,0.06
1/8/2026 10:03:01,1730612,1.16.3,DualPortTimed,0,3.91,nan,1,RightWithPellet,Left,2,3,0,0,nan,nan,0.21
1/8/2026 10:21:09,2819018,1.16.3,DualPortTimed,0,3.90,nan,1,LeftWithPellet,Left,3,3,0,0,nan,nan,0.15
1/8/2026 10:21:10,2819655,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,4,3,0,0,nan,nan,0.00
1/8/2026 10:21:17,2826986,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,5,3,0,0,nan,nan,0.44
1/8/2026 10:25:47,3097356,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,6,3,0,0,nan,nan,0.09
1/8/2026 10:36:02,3712052,1.16.3,DualPortTimed,0,3.90,nan,1,LeftWithPellet,Left,7,3,0,0,nan,nan,1.73
1/8/2026 10:36:03,3713023,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,8,3,0,0,nan,nan,0.33
1/8/2026 10:36:08,3717459,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,9,3,0,0,nan,nan,1.18
1/8/2026 10:36:09,3718472,1.16.3,DualPortTimed,0,3.90,nan,1,LeftWithPellet,Left,10,3,0,0,nan,nan,0.38
1/8/2026 10:36:09,3719234,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,11,3,0,0,nan,nan,0.12
1/8/2026 10:36:25,3734543,1.16.3,DualPortTimed,0,3.90,nan,1,RightWithPellet,Left,11,4,0,0,nan,nan,0.12
1/8/2026 10:36:25,3735276,1.16.3,DualPortTimed,0,3.91,nan,1,RightWithPellet,Left,11,5,0,0,nan,nan,0.10
1/8/2026 10:36:26,3736257,1.16.3,DualPortTimed,0,3.91,nan,1,RightWithPellet,Left,11,6,0,0,nan,nan,0.35
1/8/2026 10:36:27,3736892,1.16.3,DualPortTimed,0,3.91,nan,1,RightWithPellet,Left,11,7,0,0,nan,nan,0.00
1/8/2026 10:36:30,3740008,1.16.3,DualPortTimed,0,3.90,nan,1,RightWithPellet,Left,11,8,0,0,nan,nan,0.44
1/8/2026 10:36:31,3740715,1.16.3,DualPortTimed,0,3.90,nan,1,RightWithPellet,Left,11,9,0,0,nan,nan,0.07
1/8/2026 10:36:41,3751018,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,12,9,0,0,nan,nan,0.20
1/8/2026 10:36:45,3755129,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,13,9,0,0,nan,nan,0.12
1/8/2026 10:39:56,3945972,1.16.3,DualPortTimed,0,3.91,nan,1,LeftWithPellet,Left,14,9,0,0,nan,nan,0.09
1/8/2026 10:40:03,3953462,1.16.3,DualPortTimed,0,3.91,1,1,Pellet,Left,14,9,1,0,Timed_out,nan,nan
1/8/2026 10:45:32,4281683,1.16.3,DualPortTimed,0,3.91,nan,1,Left,Left,15,9,1,0,nan,nan,0.00
1/8/2026 10:45:38,4287821,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,15,9,2,0,4.47,335,nan
1/8/2026 10:49:42,4531751,1.16.3,DualPortTimed,0,3.90,nan,1,Right,Left,15,10,2,0,nan,nan,0.00
1/8/2026 10:49:55,4545133,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,15,10,3,0,11.60,257,nan
1/8/2026 10:57:29,4999417,1.16.3,DualPortTimed,0,3.90,nan,1,Left,Left,16,10,3,0,nan,nan,0.00
1/8/2026 10:57:36,5005619,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,16,10,4,0,4.47,460,nan
1/8/2026 10:59:36,5125757,1.16.3,DualPortTimed,0,3.90,nan,1,Left,Left,17,10,4,0,nan,nan,0.00
1/8/2026 10:59:41,5131197,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,17,10,5,0,3.73,126,nan
1/8/2026 11:00:58,5208182,1.16.3,DualPortTimed,0,3.91,nan,1,Left,Left,18,10,5,0,nan,nan,0.23
1/8/2026 11:01:01,5211277,1.16.3,DualPortTimed,0,3.91,1,1,Pellet,Left,18,10,6,0,1.28,80,nan
1/8/2026 11:02:34,5304402,1.16.3,DualPortTimed,0,3.91,nan,1,Right,Left,18,11,6,0,nan,nan,0.38
1/8/2026 11:02:37,5307023,1.16.3,DualPortTimed,0,3.91,1,1,Pellet,Left,18,11,7,0,0.91,96,nan
1/8/2026 11:41:33,7643448,1.16.3,DualPortTimed,0,3.90,nan,1,Right,Left,18,12,7,0,nan,nan,0.00
1/8/2026 11:41:37,7647257,1.16.3,DualPortTimed,0,3.90,2,1,Pellet,Left,18,12,8,0,1.95,2340,nan
1/8/2026 11:48:59,8089294,1.16.3,DualPortTimed,0,3.90,nan,1,Right,Left,18,13,8,0,nan,nan,0.44
1/8/2026 11:49:04,8093623,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,18,13,9,0,2.51,446,nan
1/8/2026 11:49:51,8140817,1.16.3,DualPortTimed,0,3.90,nan,1,Left,Left,19,13,9,0,nan,nan,0.03
1/8/2026 11:49:52,8142525,1.16.3,DualPortTimed,0,3.91,1,1,Pellet,Left,19,13,10,0,0.06,49,nan
1/8/2026 11:51:32,8242608,1.16.3,DualPortTimed,0,3.90,nan,1,Left,Left,20,13,10,0,nan,nan,0.00
1/8/2026 11:51:37,8246783,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,20,13,11,0,2.44,105,nan
1/8/2026 11:54:26,8415790,1.16.3,DualPortTimed,0,3.90,nan,1,Left,Left,21,13,11,0,nan,nan,0.04
1/8/2026 11:54:27,8417097,1.16.3,DualPortTimed,0,3.90,nan,1,LeftDuringDispense,Left,22,13,11,0,nan,nan,0.57
1/8/2026 11:54:29,8418994,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,22,13,12,0,0.48,172,nan
1/8/2026 11:57:28,8598021,1.16.3,DualPortTimed,0,3.90,nan,1,Right,Left,22,14,12,0,nan,nan,0.00
1/8/2026 11:57:31,8600993,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,22,14,13,0,1.16,182,nan
1/8/2026 12:05:16,9066038,1.16.3,DualPortTimed,0,3.89,nan,1,Right,Left,22,15,13,0,nan,nan,0.00
1/8/2026 12:05:22,9071692,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,22,15,14,0,3.98,470,nan
1/8/2026 12:06:01,9111103,1.16.3,DualPortTimed,0,3.90,nan,1,Left,Left,23,15,14,0,nan,nan,0.00
1/8/2026 12:06:04,9113818,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,23,15,15,0,0.91,43,nan
1/8/2026 12:08:07,9237004,1.16.3,DualPortTimed,0,3.90,nan,1,Right,Left,23,16,15,0,nan,nan,0.51
1/8/2026 12:08:12,9242137,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,23,16,16,0,3.43,128,nan
1/8/2026 12:10:56,9405913,1.16.3,DualPortTimed,0,3.90,nan,1,Right,Left,23,17,16,0,nan,nan,0.00
1/8/2026 12:11:00,9410379,1.16.3,DualPortTimed,0,3.90,1,1,Pellet,Left,23,17,17,0,2.63,168,nan
1/8/2026 12:49:26,11716449,1.16.3,DualPortTimed,0,3.89,nan,1,Right,Left,23,18,17,0,nan,nan,0.00
1/8/2026 12:49:38,11728538,1.16.3,DualPortTimed,0,3.89,1,1,Pellet,Left,23,18,18,0,10.37,2318,nan
1/8/2026 12:51:40,11850393,1.16.3,DualPortTimed,0,3.90,nan,1,Left,Left,24,18,18,0,nan,nan,0.00
