MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
11/25/2025 10:07:22,201979,1.16.3,DualPortTimed,0,4.03,nan,1,Left,Left,1,0,0,0,nan,nan,0.20
11/25/2025 10:08:29,268525,1.16.3,DualPortTimed,0,4.03,nan,1,LeftWithPellet,Left,2,0,0,0,nan,nan,0.09
11/25/2025 10:09:50,350397,1.16.3,DualPortTimed,0,4.03,nan,1,LeftWithPellet,Left,3,0,0,0,nan,nan,0.00
11/25/2025 10:10:09,368826,1.16.3,DualPortTimed,0,4.03,11,1,Pellet,Left,3,0,1,0,Timed_out,nan,nan
11/25/2025 10:11:31,450957,1.16.3,DualPortTimed,0,4.03,nan,1,Right,Left,3,1,1,0,nan,nan,0.10
11/25/2025 10:12:07,487422,1.16.3,DualPortTimed,0,4.03,4,1,Pellet,Left,3,1,2,0,30.35,118,nan
11/25/2025 10:16:04,724191,1.16.3,DualPortTimed,0,4.03,nan,1,Left,Left,4,1,2,0,nan,nan,0.00
11/25/2025 10:16:08,727633,1.16.3,DualPortTimed,0,4.03,1,1,Pellet,Left,4,1,3,0,1.77,241,nan
11/25/2025 10:17:57,837259,1.16.3,DualPortTimed,0,4.03,nan,1,Right,Left,4,2,3,0,nan,nan,0.09
11/25/2025 10:18:29,868684,1.16.3,DualPortTimed,0,4.03,1,1,Pellet,Left,4,2,4,0,29.69,141,nan
11/25/2025 10:19:06,906138,1.16.3,DualPortTimed,0,4.02,nan,1,Right,Left,4,3,4,0,nan,nan,0.00
11/25/2025 10:19:27,926797,1.16.3,DualPortTimed,0,4.03,1,1,Pellet,Left,4,3,5,0,19.03,58,nan
11/25/2025 10:20:36,996414,1.16.3,DualPortTimed,0,4.03,nan,1,Left,Left,5,3,5,0,nan,nan,0.24
11/25/2025 10:20:43,1003532,1.16.3,DualPortTimed,0,4.03,2,1,Pellet,Left,5,3,6,0,5.33,76,nan
11/25/2025 10:22:24,1103696,1.16.3,DualPortTimed,0,4.03,nan,1,Right,Left,5,4,6,0,nan,nan,0.00
11/25/2025 10:22:27,1106822,1.16.3,DualPortTimed,0,4.02,1,1,Pellet,Left,5,4,7,0,1.52,104,nan
11/25/2025 10:22:54,1134433,1.16.3,DualPortTimed,0,4.03,nan,1,Right,Left,5,5,7,0,nan,nan,0.00
11/25/2025 10:23:11,1151500,1.16.3,DualPortTimed,0,4.03,1,1,Pellet,Left,5,5,8,0,15.35,44,nan
11/25/2025 10:23:29,1169270,1.16.3,DualPortTimed,0,4.03,nan,1,Left,Left,6,5,8,0,nan,nan,0.00
11/25/2025 10:23:32,1171856,1.16.3,DualPortTimed,0,4.03,1,1,Pellet,Left,6,5,9,0,0.91,21,nan
11/25/2025 10:25:05,1265109,1.16.3,DualPortTimed,0,4.03,nan,1,Left,Left,7,5,9,0,nan,nan,0.00
11/25/2025 10:25:07,1267145,1.16.3,DualPortTimed,0,4.03,1,1,Pellet,Left,7,5,10,0,0.30,95,nan
11/25/2025 10:27:33,1412993,1.16.3,DualPortTimed,0,4.03,nan,1,Left,Left,8,5,10,0,nan,nan,0.00
