MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/24/2025 10:01:19,91797,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Left,Left,1,0,0,0,nan,nan,0.34
9/24/2025 10:07:41,473602,1.16.3,Dual_Port_Feeding,0,3.60,4,3,Pellet,Left,1,0,1,0,Timed_out,nan,nan
9/24/2025 10:09:35,587158,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Right,Left,1,1,1,0,nan,nan,0.72
9/24/2025 10:09:36,587998,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,RightDuringDispense,Left,1,2,1,0,nan,nan,0.17
9/24/2025 10:10:33,645393,1.16.3,Dual_Port_Feeding,0,3.60,1,3,Pellet,Left,1,2,2,0,56.00,172,nan
9/24/2025 10:11:58,730100,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Left,Left,2,2,2,0,nan,nan,0.65
9/24/2025 10:12:16,748799,1.16.3,Dual_Port_Feeding,0,3.60,1,3,Pellet,Left,2,2,3,0,17.02,103,nan
9/24/2025 10:13:00,792122,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Left,Left,3,2,3,0,nan,nan,0.47
9/24/2025 10:13:32,824694,1.16.3,Dual_Port_Feeding,0,3.60,1,3,Pellet,Left,3,2,4,0,30.98,76,nan
9/24/2025 10:14:30,882841,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Right,Left,3,3,4,0,nan,nan,0.06
9/24/2025 10:14:45,897761,1.16.3,Dual_Port_Feeding,0,3.61,1,3,Pellet,Left,3,3,5,0,13.26,73,nan
9/24/2025 10:15:28,940324,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Right,Left,3,4,5,0,nan,nan,0.62
9/24/2025 10:15:31,943124,1.16.3,Dual_Port_Feeding,0,3.60,2,3,Pellet,Left,3,4,6,0,0.94,46,nan
9/24/2025 10:18:15,1107288,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Right,Left,3,5,6,0,nan,nan,0.39
9/24/2025 10:18:16,1108347,1.16.3,Dual_Port_Feeding,0,3.57,nan,3,RightDuringDispense,Left,3,6,6,0,nan,nan,0.31
9/24/2025 10:18:20,1112781,1.16.3,Dual_Port_Feeding,0,3.60,2,3,Pellet,Left,3,6,7,0,3.04,169,nan
9/24/2025 10:19:38,1190054,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Right,Left,3,7,7,0,nan,nan,0.00
9/24/2025 10:19:40,1192320,1.16.3,Dual_Port_Feeding,0,3.60,2,3,Pellet,Left,3,7,8,0,0.31,80,nan
9/24/2025 10:21:16,1288871,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Right,Left,3,8,8,0,nan,nan,0.67
9/24/2025 10:21:19,1291728,1.16.3,Dual_Port_Feeding,0,3.59,2,3,Pellet,Left,3,8,9,0,1.07,99,nan
9/24/2025 10:24:33,1485632,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,Left,Left,4,8,9,0,nan,nan,0.28
9/24/2025 10:24:36,1488515,1.16.3,Dual_Port_Feeding,0,3.60,1,3,Pellet,Left,4,8,10,0,1.20,197,nan
9/24/2025 10:25:17,1529474,1.16.3,Dual_Port_Feeding,0,3.59,nan,3,Left,Left,5,8,10,0,nan,nan,0.14
9/24/2025 10:25:20,1532537,1.16.3,Dual_Port_Feeding,0,3.60,nan,3,LeftWithPellet,Left,6,8,10,0,nan,nan,0.00
