MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/24/2025 9:51:12,201132,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,Left,Left,1,0,0,0,nan,nan,0.47
9/24/2025 10:00:46,774773,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,LeftWithPellet,Left,2,0,0,0,nan,nan,0.14
9/24/2025 10:00:47,775505,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,LeftWithPellet,Left,3,0,0,0,nan,nan,0.00
9/24/2025 10:00:52,780449,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,RightWithPellet,Left,3,1,0,0,nan,nan,0.00
9/24/2025 10:16:04,1693070,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,RightWithPellet,Left,3,2,0,0,nan,nan,0.00
9/24/2025 10:17:09,1757508,1.16.3,Dual_Port_Feeding,0,4.12,3,3,Pellet,Left,3,2,1,0,Timed_out,nan,nan
9/24/2025 10:17:55,1804161,1.16.3,Dual_Port_Feeding,0,4.11,nan,3,Left,Left,4,2,1,0,nan,nan,0.00
9/24/2025 10:18:00,1809250,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,RightWithPellet,Left,4,3,1,0,nan,nan,0.02
9/24/2025 10:18:31,1839592,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,RightWithPellet,Left,4,4,1,0,nan,nan,0.00
9/24/2025 10:18:32,1840280,1.16.3,Dual_Port_Feeding,0,4.11,nan,3,RightWithPellet,Left,4,5,1,0,nan,nan,0.19
9/24/2025 10:18:37,1845999,1.16.3,Dual_Port_Feeding,0,4.11,1,3,Pellet,Left,4,5,2,0,40.13,88,nan
9/24/2025 10:19:30,1898642,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,Right,Left,4,6,2,0,nan,nan,0.00
9/24/2025 10:19:41,1910033,1.16.3,Dual_Port_Feeding,0,4.12,1,3,Pellet,Left,4,6,3,0,9.70,64,nan
9/24/2025 10:20:47,1975497,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,Right,Left,4,7,3,0,nan,nan,0.00
9/24/2025 10:21:02,1990902,1.16.3,Dual_Port_Feeding,0,4.12,1,3,Pellet,Left,4,7,4,0,13.70,81,nan
9/24/2025 10:22:19,2067859,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,Left,Left,5,7,4,0,nan,nan,0.00
9/24/2025 10:22:25,2073316,1.16.3,Dual_Port_Feeding,0,4.11,1,3,Pellet,Left,5,7,5,0,3.80,82,nan
9/24/2025 10:23:25,2133514,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,Left,Left,6,7,5,0,nan,nan,0.69
9/24/2025 10:23:31,2139899,1.16.3,Dual_Port_Feeding,0,4.11,1,3,Pellet,Left,6,7,6,0,4.69,67,nan
9/24/2025 10:25:29,2258008,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,Right,Left,6,8,6,0,nan,nan,0.01
9/24/2025 10:25:41,2269419,1.16.3,Dual_Port_Feeding,0,4.11,1,3,Pellet,Left,6,8,7,0,9.70,130,nan
9/24/2025 10:26:15,2303996,1.16.3,Dual_Port_Feeding,0,4.12,nan,3,Right,Left,6,9,7,0,nan,nan,0.02
9/24/2025 10:26:19,2307655,1.16.3,Dual_Port_Feeding,0,4.11,1,3,Pellet,Left,6,9,8,0,2.02,38,nan
9/24/2025 10:40:21,3149672,1.16.3,Dual_Port_Feeding,0,4.11,nan,3,Left,Left,7,9,8,0,nan,nan,0.00
9/24/2025 10:40:22,3150763,1.16.3,Dual_Port_Feeding,0,4.11,nan,3,LeftDuringDispense,Left,8,9,8,0,nan,nan,0.41
9/24/2025 10:40:25,3153597,1.16.3,Dual_Port_Feeding,0,4.11,2,3,Pellet,Left,8,9,9,0,1.39,846,nan
9/24/2025 10:40:42,3170361,1.16.3,Dual_Port_Feeding,0,4.11,nan,3,Left,Left,9,9,9,0,nan,nan,0.05
9/24/2025 10:40:44,3172349,1.16.3,Dual_Port_Feeding,0,4.11,1,3,Pellet,Left,9,9,10,0,0.37,18,nan
9/24/2025 10:41:04,3192945,1.16.3,Dual_Port_Feeding,0,4.11,nan,3,Right,Left,9,10,10,0,nan,nan,0.30
9/24/2025 10:41:07,3195586,1.16.3,Dual_Port_Feeding,0,4.11,1,3,Pellet,Left,9,10,11,0,0.88,24,nan
9/24/2025 10:41:23,3211706,1.16.3,Dual_Port_Feeding,0,4.11,nan,3,Left,Left,10,10,11,0,nan,nan,0.00
