MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/27/2025 10:46:32,492573,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,0,1,0,0,nan,nan,0.24
9/27/2025 10:47:06,526663,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Left,1,1,0,0,nan,nan,0.00
9/27/2025 10:47:46,567061,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,RightWithPellet,Left,1,2,0,0,nan,nan,0.00
9/27/2025 10:48:35,616337,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,LeftWithPellet,Left,2,2,0,0,nan,nan,0.00
9/27/2025 10:48:38,618513,1.16.3,Reversal_Learning 2x2,0,4.16,2,1,Pellet,Left,2,2,1,0,Timed_out,nan,nan
9/27/2025 10:50:38,738940,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,2,3,1,0,nan,nan,0.00
9/27/2025 10:51:49,809951,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,2,4,1,0,nan,nan,0.00
9/27/2025 10:52:04,825258,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,2,5,1,0,nan,nan,0.00
9/27/2025 10:53:52,932675,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,2,6,1,0,nan,nan,0.00
9/27/2025 10:54:54,994544,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Left,3,6,1,0,nan,nan,0.06
9/27/2025 10:55:01,1001739,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Left,3,6,2,0,4.31,383,nan
9/27/2025 10:56:03,1064129,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Right,4,6,2,0,nan,nan,0.00
9/27/2025 10:56:30,1091095,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Right,4,7,2,0,nan,nan,0.00
9/27/2025 10:56:35,1095739,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,RightWithPellet,Right,4,8,2,0,nan,nan,0.00
9/27/2025 10:56:57,1117851,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Right,4,8,3,0,23.83,116,nan
9/27/2025 10:57:46,1166487,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Right,5,8,3,0,nan,nan,0.00
9/27/2025 10:57:55,1175852,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Right,5,9,3,0,nan,nan,0.00
9/27/2025 10:57:59,1179742,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,RightWithPellet,Right,5,10,3,0,nan,nan,0.02
9/27/2025 10:58:01,1182060,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Right,5,10,4,0,3.30,64,nan
9/27/2025 10:58:56,1237328,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,5,11,4,0,nan,nan,0.29
9/27/2025 10:59:07,1247888,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,5,12,4,0,nan,nan,0.00
9/27/2025 11:00:39,1339614,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Left,6,12,4,0,nan,nan,0.00
9/27/2025 11:00:46,1346515,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Left,6,12,5,0,3.99,165,nan
9/27/2025 11:01:44,1405006,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,6,13,5,0,nan,nan,0.00
9/27/2025 11:05:29,1630041,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Left,7,13,5,0,nan,nan,0.87
9/27/2025 11:05:30,1630964,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,LeftinTimeOut,Left,8,13,5,0,nan,nan,nan
9/27/2025 11:05:31,1631530,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,LeftinTimeOut,Left,9,13,5,0,nan,nan,nan
9/27/2025 11:05:36,1637395,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Left,9,13,6,0,4.37,290,nan
9/27/2025 11:06:06,1666681,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Right,10,13,6,0,nan,nan,0.00
9/27/2025 11:06:19,1680188,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Right,10,14,6,0,nan,nan,0.24
9/27/2025 11:06:23,1684000,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Right,10,14,7,0,0.88,47,nan
9/27/2025 11:06:48,1708958,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Right,11,14,7,0,nan,nan,0.15
9/27/2025 11:06:57,1717587,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Right,11,15,7,0,nan,nan,0.16
9/27/2025 11:07:01,1721681,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Right,11,15,8,0,1.20,38,nan
9/27/2025 11:07:21,1741708,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,11,16,8,0,nan,nan,0.00
9/27/2025 11:07:26,1747199,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,11,17,8,0,nan,nan,0.00
9/27/2025 11:07:27,1748220,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,11,18,8,0,nan,nan,0.01
9/27/2025 11:07:31,1751626,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,11,19,8,0,nan,nan,0.00
9/27/2025 11:07:47,1767860,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Left,12,19,8,0,nan,nan,0.00
9/27/2025 11:07:51,1771511,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,RightWithPellet,Left,12,20,8,0,nan,nan,0.24
9/27/2025 11:07:52,1772680,1.16.3,Reversal_Learning 2x2,0,4.16,2,1,Pellet,Left,12,20,9,0,1.67,51,nan
9/27/2025 11:08:10,1790949,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,12,21,9,0,nan,nan,0.00
9/27/2025 11:08:19,1799439,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Left,13,21,9,0,nan,nan,0.00
9/27/2025 11:08:24,1804959,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Left,13,21,10,0,2.66,32,nan
9/27/2025 11:08:41,1822339,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Right,13,22,10,0,nan,nan,0.00
9/27/2025 11:08:45,1826373,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Right,13,22,11,0,1.20,21,nan
9/27/2025 11:09:04,1844767,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Right,14,22,11,0,nan,nan,0.12
9/27/2025 11:09:08,1849076,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Right,15,22,11,0,nan,nan,0.00
9/27/2025 11:09:09,1850092,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Right,15,23,11,0,nan,nan,0.00
9/27/2025 11:09:13,1854319,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,RightWithPellet,Right,15,24,11,0,nan,nan,0.00
9/27/2025 11:09:18,1858538,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Right,15,24,12,0,5.56,33,nan
9/27/2025 11:09:42,1883100,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Right,Left,15,25,12,0,nan,nan,0.00
9/27/2025 11:09:56,1896856,1.16.3,Reversal_Learning 2x2,0,4.16,nan,1,Left,Left,16,25,12,0,nan,nan,0.17
9/27/2025 11:10:01,1901449,1.16.3,Reversal_Learning 2x2,0,4.16,1,1,Pellet,Left,16,25,13,0,1.64,42,nan
