MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/30/2025 9:35:48,242594,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,0,1,0,0,nan,nan,0.48
9/30/2025 9:38:14,388494,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Left,Left,1,1,0,0,nan,nan,0.00
9/30/2025 9:41:17,571267,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,RightWithPellet,Left,1,2,0,0,nan,nan,0.45
9/30/2025 9:42:25,638759,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,LeftWithPellet,Left,2,2,0,0,nan,nan,0.12
9/30/2025 9:45:33,827062,1.16.3,Reversal_Learning 5x5,0,3.64,3,1,Pellet,Left,2,2,1,0,Timed_out,nan,nan
9/30/2025 9:47:11,924989,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,2,3,1,0,nan,nan,0.11
9/30/2025 9:47:40,954208,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Left,Left,3,3,1,0,nan,nan,0.00
9/30/2025 9:52:43,1257430,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,LeftWithPellet,Left,4,3,1,0,nan,nan,0.07
9/30/2025 9:52:50,1264591,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,RightWithPellet,Left,4,4,1,0,nan,nan,0.00
9/30/2025 9:54:07,1340717,1.16.3,Reversal_Learning 5x5,0,3.64,4,1,Pellet,Left,4,4,2,0,Timed_out,513,nan
9/30/2025 9:54:54,1388437,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,4,5,2,0,nan,nan,0.27
9/30/2025 9:55:59,1453605,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Left,Left,5,5,2,0,nan,nan,0.50
9/30/2025 9:56:42,1496104,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,RightWithPellet,Left,5,6,2,0,nan,nan,0.00
9/30/2025 9:56:44,1498457,1.16.3,Reversal_Learning 5x5,0,3.64,2,1,Pellet,Left,5,6,3,0,41.73,158,nan
9/30/2025 9:58:19,1592773,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,5,7,3,0,nan,nan,0.00
9/30/2025 10:03:00,1874169,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,5,8,3,0,nan,nan,0.00
9/30/2025 10:03:38,1911813,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,5,9,3,0,nan,nan,0.00
9/30/2025 10:07:20,2134487,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,5,10,3,0,nan,nan,0.00
9/30/2025 10:07:25,2139139,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Left,Left,6,10,3,0,nan,nan,0.00
9/30/2025 10:07:43,2157267,1.16.3,Reversal_Learning 5x5,0,3.64,6,1,Pellet,Left,6,10,4,0,4.56,659,nan
9/30/2025 10:10:51,2345086,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Left,Left,7,10,4,0,nan,nan,0.47
9/30/2025 10:11:06,2360209,1.16.3,Reversal_Learning 5x5,0,3.64,2,1,Pellet,Left,7,10,5,0,12.05,203,nan
9/30/2025 10:15:58,2652579,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Right,7,11,5,0,nan,nan,0.00
9/30/2025 10:16:11,2665546,1.16.3,Reversal_Learning 5x5,0,3.64,1,1,Pellet,Right,7,11,6,0,10.02,305,nan
9/30/2025 10:30:21,3515352,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Left,Right,8,11,6,0,nan,nan,0.00
9/30/2025 10:31:41,3594998,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Right,8,12,6,0,nan,nan,0.00
9/30/2025 10:32:01,3614932,1.16.3,Reversal_Learning 5x5,0,3.64,1,1,Pellet,Right,8,12,7,0,16.96,950,nan
9/30/2025 10:32:49,3663071,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Right,8,13,7,0,nan,nan,0.05
9/30/2025 10:33:06,3679896,1.16.3,Reversal_Learning 5x5,0,3.64,1,1,Pellet,Right,8,13,8,0,13.91,65,nan
9/30/2025 10:33:46,3719907,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Right,8,14,8,0,nan,nan,0.00
9/30/2025 10:34:05,3739625,1.16.3,Reversal_Learning 5x5,0,3.64,1,1,Pellet,Right,8,14,9,0,16.77,59,nan
9/30/2025 10:37:18,3931817,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Right,8,15,9,0,nan,nan,0.00
9/30/2025 10:38:43,4017729,1.16.3,Reversal_Learning 5x5,0,3.64,26,1,Pellet,Right,8,15,10,0,11.68,278,nan
9/30/2025 10:40:15,4109185,1.16.3,Reversal_Learning 5x5,0,3.63,nan,1,Left,Left,9,15,10,0,nan,nan,0.00
9/30/2025 10:40:40,4134541,1.16.3,Reversal_Learning 5x5,0,3.60,nan,1,RightDuringDispense,Left,9,16,10,0,nan,nan,0.40
9/30/2025 10:41:14,4167950,1.16.3,Reversal_Learning 5x5,0,3.64,12,1,Pellet,Left,9,16,11,0,21.67,151,nan
9/30/2025 10:41:58,4212419,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,9,17,11,0,nan,nan,0.00
9/30/2025 10:42:16,4230275,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Left,Left,10,17,11,0,nan,nan,0.00
9/30/2025 10:42:20,4234290,1.16.3,Reversal_Learning 5x5,0,3.64,2,1,Pellet,Left,10,17,12,0,0.94,66,nan
9/30/2025 10:43:48,4321832,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Left,Left,11,17,12,0,nan,nan,0.00
9/30/2025 10:44:06,4339799,1.16.3,Reversal_Learning 5x5,0,3.64,1,1,Pellet,Left,11,17,13,0,14.99,105,nan
9/30/2025 10:46:51,4505731,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,11,18,13,0,nan,nan,0.08
9/30/2025 10:52:36,4850335,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,11,19,13,0,nan,nan,0.00
9/30/2025 11:01:35,5389027,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,11,20,13,0,nan,nan,0.00
9/30/2025 11:05:42,5636508,1.16.3,Reversal_Learning 5x5,0,3.64,nan,1,Right,Left,11,21,13,0,nan,nan,0.00
9/30/2025 11:06:14,5668793,1.16.3,Reversal_Learning 5x5,0,3.63,nan,1,Right,Left,11,22,13,0,nan,nan,0.00
