MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/27/2025 10:54:10,1586900,1.16.3,Reversal_Learning 2x2,0,3.85,nan,1,Right,Left,0,1,0,0,nan,nan,0.00
9/27/2025 11:06:14,2311114,1.16.3,Reversal_Learning 2x2,0,3.85,nan,1,Left,Left,1,1,0,0,nan,nan,0.00
9/27/2025 11:06:32,2328633,1.16.3,Reversal_Learning 2x2,0,3.85,3,1,Pellet,Left,1,1,1,0,12.05,nan,nan
9/27/2025 11:09:52,2528298,1.16.3,Reversal_Learning 2x2,0,3.85,nan,1,Right,Left,1,2,1,0,nan,nan,0.00
9/27/2025 11:09:59,2535335,1.16.3,Reversal_Learning 2x2,0,3.85,nan,1,Left,Left,2,2,1,0,nan,nan,0.00
9/27/2025 11:10:18,2555274,1.16.3,Reversal_Learning 2x2,0,3.85,2,1,Pellet,Left,2,2,2,0,16.70,226,nan
9/27/2025 11:12:32,2689202,1.16.3,Reversal_Learning 2x2,0,3.85,nan,1,Left,Right,3,2,2,0,nan,nan,0.50
9/27/2025 11:19:28,3104622,1.16.3,Reversal_Learning 2x2,0,3.85,nan,1,Left,Right,4,2,2,0,nan,nan,0.00
9/27/2025 11:21:49,3245414,1.16.3,Reversal_Learning 2x2,0,3.85,nan,1,Right,Right,4,3,2,0,nan,nan,0.00
9/27/2025 11:22:05,3261535,1.16.3,Reversal_Learning 2x2,0,3.85,2,1,Pellet,Right,4,3,3,0,12.95,707,nan
9/27/2025 11:27:53,3610187,1.16.3,Reversal_Learning 2x2,0,3.85,nan,1,Right,Right,4,4,3,0,nan,nan,0.00
9/27/2025 11:27:57,3613685,1.16.3,Reversal_Learning 2x2,0,3.84,2,1,Pellet,Right,4,4,4,0,0.44,352,nan
9/27/2025 11:43:43,4560125,1.16.3,Reversal_Learning 2x2,0,3.84,nan,1,Right,Left,4,5,4,0,nan,nan,0.00
9/27/2025 11:44:11,4588163,1.16.3,Reversal_Learning 2x2,0,3.85,nan,1,Right,Left,4,6,4,0,nan,nan,0.00
