MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/19/2026 11:04:42,569175,1.16.3,DualPortTimed,0,4.11,nan,1,Right,Left,0,1,0,0,nan,nan,1.12
3/19/2026 11:11:58,1005394,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,1,1,0,0,nan,nan,0.11
3/19/2026 11:12:42,1049567,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,1,2,0,0,nan,nan,0.41
3/19/2026 11:13:31,1098729,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,1,3,0,0,nan,nan,0.00
3/19/2026 11:14:10,1137072,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,2,3,0,0,nan,nan,0.21
3/19/2026 11:14:11,1138298,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,3,3,0,0,nan,nan,0.47
3/19/2026 11:14:35,1161938,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,4,3,0,0,nan,nan,0.24
3/19/2026 11:14:35,1162557,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,5,3,0,0,nan,nan,0.01
3/19/2026 11:15:33,1220790,1.16.3,DualPortTimed,0,4.10,nan,1,RightWithPellet,Left,5,4,0,0,nan,nan,0.10
3/19/2026 11:15:51,1238382,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,5,5,0,0,nan,nan,0.00
3/19/2026 11:15:57,1243835,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,6,5,0,0,nan,nan,0.52
3/19/2026 11:24:40,1766884,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,7,5,0,0,nan,nan,0.19
3/19/2026 11:24:40,1767651,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,8,5,0,0,nan,nan,0.16
3/19/2026 11:24:41,1768809,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,9,5,0,0,nan,nan,0.55
3/19/2026 11:24:42,1769454,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,10,5,0,0,nan,nan,0.04
3/19/2026 11:24:43,1770835,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,11,5,0,0,nan,nan,0.77
3/19/2026 11:24:44,1771456,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,12,5,0,0,nan,nan,0.01
3/19/2026 11:24:48,1775107,1.16.3,DualPortTimed,0,4.10,nan,1,LeftWithPellet,Left,13,5,0,0,nan,nan,0.21
3/19/2026 11:29:54,2081820,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,13,6,0,0,nan,nan,0.00
3/19/2026 11:31:17,2164250,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,13,7,0,0,nan,nan,0.00
3/19/2026 11:33:59,2326019,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,14,7,0,0,nan,nan,0.16
3/19/2026 11:34:08,2335427,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,15,7,0,0,nan,nan,0.00
3/19/2026 11:45:42,3029848,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,16,7,0,0,nan,nan,1.15
3/19/2026 11:45:43,3030558,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,17,7,0,0,nan,nan,0.10
3/19/2026 11:45:44,3031165,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,18,7,0,0,nan,nan,0.00
3/19/2026 11:45:45,3032415,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,19,7,0,0,nan,nan,0.49
3/19/2026 11:46:19,3066151,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,20,7,0,0,nan,nan,0.00
3/19/2026 11:47:45,3152161,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,8,0,0,nan,nan,0.15
3/19/2026 11:47:48,3155039,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,9,0,0,nan,nan,0.33
3/19/2026 11:47:49,3156139,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,10,0,0,nan,nan,0.19
3/19/2026 11:47:49,3156745,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,11,0,0,nan,nan,0.00
3/19/2026 11:48:09,3176009,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,12,0,0,nan,nan,1.18
3/19/2026 11:48:09,3176616,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,13,0,0,nan,nan,0.00
3/19/2026 11:48:10,3177525,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,14,0,0,nan,nan,0.00
3/19/2026 11:48:11,3178419,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,15,0,0,nan,nan,0.14
3/19/2026 11:48:15,3182145,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,16,0,0,nan,nan,1.62
3/19/2026 11:48:16,3183612,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,17,0,0,nan,nan,0.86
3/19/2026 11:48:26,3193124,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,18,0,0,nan,nan,2.17
3/19/2026 11:48:27,3194030,1.16.3,DualPortTimed,0,4.10,nan,1,RightWithPellet,Left,20,19,0,0,nan,nan,0.00
3/19/2026 11:48:27,3194637,1.16.3,DualPortTimed,0,4.10,nan,1,RightWithPellet,Left,20,20,0,0,nan,nan,0.00
3/19/2026 11:48:29,3196032,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,21,0,0,nan,nan,0.79
3/19/2026 11:48:30,3197806,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,22,0,0,nan,nan,0.87
3/19/2026 11:48:33,3199931,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,23,0,0,nan,nan,0.02
3/19/2026 11:49:45,3272533,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,20,24,0,0,nan,nan,0.00
3/19/2026 11:51:12,3359164,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,21,24,0,0,nan,nan,0.88
3/19/2026 11:51:17,3364641,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,22,24,0,0,nan,nan,0.53
3/19/2026 11:52:19,3426471,1.16.3,DualPortTimed,0,4.11,nan,1,RightWithPellet,Left,22,25,0,0,nan,nan,0.20
3/19/2026 11:52:41,3447966,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,23,25,0,0,nan,nan,0.22
3/19/2026 12:00:08,3895027,1.16.3,DualPortTimed,0,4.10,nan,1,RightWithPellet,Left,23,26,0,0,nan,nan,0.04
3/19/2026 12:06:44,4291618,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,24,26,0,0,nan,nan,0.14
3/19/2026 12:11:49,4596213,1.16.3,DualPortTimed,0,4.10,nan,1,LeftWithPellet,Left,25,26,0,0,nan,nan,0.00
3/19/2026 12:11:50,4597866,1.16.3,DualPortTimed,0,4.11,nan,1,LeftWithPellet,Left,26,26,0,0,nan,nan,0.60
