MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
10/3/2025 10:48:46,532679,1.16.3,Dual_Port_Feeding,0,3.52,nan,99,Left,Left,1,0,0,0,nan,nan,0.37
10/3/2025 10:53:24,810764,1.16.3,Dual_Port_Feeding,0,3.53,nan,99,LeftWithPellet,Left,2,0,0,0,nan,nan,0.00
10/3/2025 10:53:25,811614,1.16.3,Dual_Port_Feeding,0,3.51,nan,99,LeftWithPellet,Left,3,0,0,0,nan,nan,0.12
10/3/2025 10:53:26,812345,1.16.3,Dual_Port_Feeding,0,3.52,nan,99,LeftWithPellet,Left,4,0,0,0,nan,nan,0.00
10/3/2025 10:53:26,812993,1.16.3,Dual_Port_Feeding,0,3.52,nan,99,LeftWithPellet,Left,5,0,0,0,nan,nan,0.07
10/3/2025 10:53:27,813577,1.16.3,Dual_Port_Feeding,0,3.53,nan,99,LeftWithPellet,Left,6,0,0,0,nan,nan,0.00
10/3/2025 10:53:41,828043,1.16.3,Dual_Port_Feeding,0,3.53,nan,99,LeftWithPellet,Left,7,0,0,0,nan,nan,0.00
10/3/2025 10:54:06,852555,1.16.3,Dual_Port_Feeding,0,3.54,nan,99,LeftWithPellet,Left,8,0,0,0,nan,nan,0.14
10/3/2025 10:54:35,881186,1.16.3,Dual_Port_Feeding,0,3.53,nan,99,RightWithPellet,Left,8,1,0,0,nan,nan,0.00
10/3/2025 10:55:59,965431,1.16.3,Dual_Port_Feeding,0,3.51,nan,99,RightWithPellet,Left,8,2,0,0,nan,nan,0.00
10/3/2025 10:56:16,982328,1.16.3,Dual_Port_Feeding,0,3.53,nan,99,RightWithPellet,Left,8,3,0,0,nan,nan,0.02
10/3/2025 10:56:17,983792,1.16.3,Dual_Port_Feeding,0,3.53,nan,99,RightWithPellet,Left,8,4,0,0,nan,nan,0.74
10/3/2025 10:56:19,985144,1.16.3,Dual_Port_Feeding,0,3.51,nan,99,RightWithPellet,Left,8,5,0,0,nan,nan,0.48
10/3/2025 10:56:19,985924,1.16.3,Dual_Port_Feeding,0,3.51,nan,99,RightWithPellet,Left,8,6,0,0,nan,nan,0.20
10/3/2025 10:56:20,986640,1.16.3,Dual_Port_Feeding,0,3.52,nan,99,RightWithPellet,Left,8,7,0,0,nan,nan,0.13
10/3/2025 10:56:21,987542,1.16.3,Dual_Port_Feeding,0,3.53,nan,99,RightWithPellet,Left,8,8,0,0,nan,nan,0.32
10/3/2025 10:56:33,1000041,1.16.3,Dual_Port_Feeding,0,3.53,4,99,Pellet,Left,8,8,1,0,Timed_out,nan,nan
10/3/2025 10:57:41,1067226,1.16.3,Dual_Port_Feeding,0,3.52,nan,99,Right,Left,8,9,1,0,nan,nan,0.00
10/3/2025 10:58:38,1124978,1.16.3,Dual_Port_Feeding,0,3.52,2,99,Pellet,Left,8,9,2,0,53.84,125,nan
10/3/2025 11:02:13,1339261,1.16.3,Dual_Port_Feeding,0,3.52,nan,99,Left,Left,9,9,2,0,nan,nan,0.37
10/3/2025 11:02:16,1342870,1.16.3,Dual_Port_Feeding,0,3.51,1,99,Pellet,Left,9,9,3,0,1.95,218,nan
10/3/2025 11:04:27,1473105,1.16.3,Dual_Port_Feeding,0,3.52,nan,99,Left,Left,10,9,3,0,nan,nan,0.36
10/3/2025 11:04:34,1480391,1.16.3,Dual_Port_Feeding,0,3.51,1,99,Pellet,Left,10,9,4,0,5.51,138,nan
10/3/2025 11:06:08,1574391,1.16.3,Dual_Port_Feeding,0,3.52,nan,99,Right,Left,10,10,4,0,nan,nan,0.07
