MM:DD:YYYY hh:mm:ss,time_elapsed_ms,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/30/2025 9:44:26,341604,1.16.3,Reversal_Learning 5x5,0,3.55,nan,1,Right,Left,0,1,0,0,nan,nan,0.11
9/30/2025 9:53:43,898558,1.16.3,Reversal_Learning 5x5,0,3.54,nan,1,Left,Left,1,1,0,0,nan,nan,0.56
9/30/2025 9:53:45,900208,1.16.3,Reversal_Learning 5x5,0,3.55,nan,1,LeftinTimeOut,Left,2,1,0,0,nan,nan,nan
9/30/2025 9:56:14,1049205,1.16.3,Reversal_Learning 5x5,0,3.56,nan,1,RightWithPellet,Left,2,2,0,0,nan,nan,0.01
9/30/2025 9:56:15,1050355,1.16.3,Reversal_Learning 5x5,0,3.54,nan,1,RightWithPellet,Left,2,3,0,0,nan,nan,0.15
9/30/2025 9:59:13,1228430,1.16.3,Reversal_Learning 5x5,0,3.54,nan,1,LeftWithPellet,Left,3,3,0,0,nan,nan,0.41
9/30/2025 9:59:20,1235695,1.16.3,Reversal_Learning 5x5,0,3.55,nan,1,LeftWithPellet,Left,4,3,0,0,nan,nan,0.57
9/30/2025 10:05:17,1592486,1.16.3,Reversal_Learning 5x5,0,3.55,nan,1,LeftWithPellet,Left,5,3,0,0,nan,nan,0.00
9/30/2025 10:05:31,1606676,1.16.3,Reversal_Learning 5x5,0,3.55,nan,1,RightWithPellet,Left,5,4,0,0,nan,nan,0.06
9/30/2025 10:08:40,1795083,1.16.3,Reversal_Learning 5x5,0,3.54,3,1,Pellet,Left,5,4,1,0,Timed_out,nan,nan
9/30/2025 10:16:32,2267033,1.16.3,Reversal_Learning 5x5,0,3.54,nan,1,Right,Left,5,5,1,0,nan,nan,0.42
9/30/2025 10:18:01,2356194,1.16.3,Reversal_Learning 5x5,0,3.54,nan,1,Right,Left,5,6,1,0,nan,nan,0.24
9/30/2025 10:23:44,2698947,1.16.3,Reversal_Learning 5x5,0,3.56,nan,1,Left,Left,6,6,1,0,nan,nan,0.00
9/30/2025 10:23:45,2700425,1.16.3,Reversal_Learning 5x5,0,3.55,nan,1,LeftinTimeOut,Left,7,6,1,0,nan,nan,nan
9/30/2025 10:24:21,2736189,1.16.3,Reversal_Learning 5x5,0,3.54,1,1,Pellet,Left,7,6,2,0,34.36,941,nan
9/30/2025 10:30:22,3097682,1.16.3,Reversal_Learning 5x5,0,3.55,nan,1,Left,Left,8,6,2,0,nan,nan,1.26
